Competidor,Producto,Fecha,Valor,Tipo,Experimento
Competidor5,Product1,2021-01-03,2509535.0,Real,Prophet Base
Competidor5,Product1,2021-01-10,3081300.0,Real,Prophet Base
Competidor5,Product1,2021-01-17,3627540.0,Real,Prophet Base
Competidor5,Product1,2021-01-24,4098938.0,Real,Prophet Base
Competidor5,Product1,2021-01-31,4098938.0,Real,Prophet Base
Competidor5,Product1,2021-02-07,3542365.0,Real,Prophet Base
Competidor5,Product1,2021-02-14,4185549.0,Real,Prophet Base
Competidor5,Product1,2021-02-21,3800726.0,Real,Prophet Base
Competidor5,Product1,2021-02-28,3218928.0,Real,Prophet Base
Competidor5,Product1,2021-03-07,3131283.0,Real,Prophet Base
Competidor5,Product1,2021-03-14,4093491.0,Real,Prophet Base
Competidor5,Product1,2021-03-21,5088403.0,Real,Prophet Base
Competidor5,Product1,2021-03-28,2730703.0,Real,Prophet Base
Competidor5,Product1,2021-04-04,3120869.0,Real,Prophet Base
Competidor5,Product1,2021-04-11,3137968.0,Real,Prophet Base
Competidor5,Product1,2021-04-18,4128440.0,Real,Prophet Base
Competidor5,Product1,2021-04-25,4295427.0,Real,Prophet Base
Competidor5,Product1,2021-05-02,4295427.0,Real,Prophet Base
Competidor5,Product1,2021-05-09,3823829.0,Real,Prophet Base
Competidor5,Product1,2021-05-16,4250719.0,Real,Prophet Base
Competidor5,Product1,2021-05-23,4429906.0,Real,Prophet Base
Competidor5,Product1,2021-05-30,3088764.0,Real,Prophet Base
Competidor5,Product1,2021-06-06,2976197.0,Real,Prophet Base
Competidor5,Product1,2021-06-13,4288219.0,Real,Prophet Base
Competidor5,Product1,2021-06-20,5565214.0,Real,Prophet Base
Competidor5,Product1,2021-06-27,3291135.0,Real,Prophet Base
Competidor5,Product1,2021-07-04,3320176.0,Real,Prophet Base
Competidor5,Product1,2021-07-11,3003206.7,Real,Prophet Base
Competidor5,Product1,2021-07-18,3776015.0,Real,Prophet Base
Competidor5,Product1,2021-07-25,5103655.0,Real,Prophet Base
Competidor5,Product1,2021-08-01,5103655.0,Real,Prophet Base
Competidor5,Product1,2021-08-08,4132605.0,Real,Prophet Base
Competidor5,Product1,2021-08-15,3649249.0,Real,Prophet Base
Competidor5,Product1,2021-08-22,4249182.0,Real,Prophet Base
Competidor5,Product1,2021-08-29,3244832.0,Real,Prophet Base
Competidor5,Product1,2021-09-05,3512389.0,Real,Prophet Base
Competidor5,Product1,2021-09-12,3407865.0,Real,Prophet Base
Competidor5,Product1,2021-09-19,5075517.0,Real,Prophet Base
Competidor5,Product1,2021-09-26,3470933.0,Real,Prophet Base
Competidor5,Product1,2021-10-03,3470933.0,Real,Prophet Base
Competidor5,Product1,2021-10-10,3230893.0,Real,Prophet Base
Competidor5,Product1,2021-10-17,3856050.0,Real,Prophet Base
Competidor5,Product1,2021-10-24,4229092.0,Real,Prophet Base
Competidor5,Product1,2021-10-31,3275092.0,Real,Prophet Base
Competidor5,Product1,2021-11-07,4082376.0,Real,Prophet Base
Competidor5,Product1,2021-11-14,3682441.0,Real,Prophet Base
Competidor5,Product1,2021-11-21,4785748.0,Real,Prophet Base
Competidor5,Product1,2021-11-28,2753385.0,Real,Prophet Base
Competidor5,Product1,2021-12-05,2899937.0,Real,Prophet Base
Competidor5,Product1,2021-12-12,3235373.0,Real,Prophet Base
Competidor5,Product1,2021-12-19,4977417.0,Real,Prophet Base
Competidor5,Product1,2021-12-26,2758312.0,Real,Prophet Base
Competidor5,Product1,2022-01-02,2758312.0,Real,Prophet Base
Competidor5,Product1,2022-01-09,4580028.0,Real,Prophet Base
Competidor5,Product1,2022-01-16,3530822.0,Real,Prophet Base
Competidor5,Product1,2022-01-23,2773498.0,Real,Prophet Base
Competidor5,Product1,2022-01-30,2743764.0,Real,Prophet Base
Competidor5,Product1,2022-02-06,3026038.0,Real,Prophet Base
Competidor5,Product1,2022-02-13,3309167.0,Real,Prophet Base
Competidor5,Product1,2022-02-20,5167188.0,Real,Prophet Base
Competidor5,Product1,2022-02-27,3161843.0,Real,Prophet Base
Competidor5,Product1,2022-03-06,4264970.0,Real,Prophet Base
Competidor5,Product1,2022-03-13,3203645.0,Real,Prophet Base
Competidor5,Product1,2022-03-20,4581047.0,Real,Prophet Base
Competidor5,Product1,2022-03-27,2870267.0,Real,Prophet Base
Competidor5,Product1,2022-04-03,3205509.0,Real,Prophet Base
Competidor5,Product1,2022-04-10,3414393.0,Real,Prophet Base
Competidor5,Product1,2022-04-17,3528132.0,Real,Prophet Base
Competidor5,Product1,2022-04-24,4486068.0,Real,Prophet Base
Competidor5,Product1,2022-05-01,4486068.0,Real,Prophet Base
Competidor5,Product1,2022-05-08,3838649.0,Real,Prophet Base
Competidor5,Product1,2022-05-15,3774201.539234328,Pronóstico,Prophet Base
Competidor5,Product1,2022-05-22,3972217.11615847,Pronóstico,Prophet Base
Competidor5,Product1,2022-05-29,4124932.0379291764,Pronóstico,Prophet Base
Competidor5,Product1,2022-06-05,4249214.230490547,Pronóstico,Prophet Base
Competidor5,Product1,2022-06-12,4338158.358266776,Pronóstico,Prophet Base
Competidor5,Product1,2022-06-19,4249769.346859343,Pronóstico,Prophet Base
Competidor5,Product1,2022-06-26,3855387.652564083,Pronóstico,Prophet Base
Competidor5,Product1,2022-07-03,3303525.0535184797,Pronóstico,Prophet Base
Competidor5,Product1,2022-07-10,3005312.238138993,Pronóstico,Prophet Base
Competidor5,Product1,2022-07-17,3237658.102503547,Pronóstico,Prophet Base
Competidor5,Product1,2022-07-24,3781868.95391705,Pronóstico,Prophet Base
Competidor5,Product1,2022-07-31,4079435.4313114155,Pronóstico,Prophet Base
Competidor5,Product1,2022-08-07,3817544.462055975,Pronóstico,Prophet Base
Competidor5,Product1,2022-08-14,3301032.3384934072,Pronóstico,Prophet Base
Competidor5,Product1,2022-08-21,3142688.198669455,Pronóstico,Prophet Base
Competidor5,Product1,2022-08-28,3576423.5097179967,Pronóstico,Prophet Base
Competidor5,Product1,2022-09-04,4170197.9527112185,Pronóstico,Prophet Base
Competidor5,Product1,2022-09-11,4289924.62832654,Pronóstico,Prophet Base
Competidor5,Product1,2022-09-18,3803663.9100043615,Pronóstico,Prophet Base
Competidor5,Product1,2022-09-25,3227012.3039227286,Pronóstico,Prophet Base
Competidor5,Product1,2022-10-02,3148992.7119751633,Pronóstico,Prophet Base
Competidor5,Product1,2022-10-09,3600315.5551463333,Pronóstico,Prophet Base
Competidor5,Product1,2022-10-16,4071484.7243785486,Pronóstico,Prophet Base
Competidor5,Product1,2022-10-23,4120463.575112538,Pronóstico,Prophet Base
Competidor5,Product1,2022-10-30,3845953.5089395135,Pronóstico,Prophet Base
Competidor5,Product2,2019-01-06,12738123.0,Real,Prophet Base
Competidor5,Product2,2019-01-13,12916400.0,Real,Prophet Base
Competidor5,Product2,2019-01-20,14639175.0,Real,Prophet Base
Competidor5,Product2,2019-01-27,12171131.0,Real,Prophet Base
Competidor5,Product2,2019-02-03,13032856.0,Real,Prophet Base
Competidor5,Product2,2019-02-10,14329016.0,Real,Prophet Base
Competidor5,Product2,2019-02-17,14126851.0,Real,Prophet Base
Competidor5,Product2,2019-02-24,12766686.0,Real,Prophet Base
Competidor5,Product2,2019-03-03,13824043.0,Real,Prophet Base
Competidor5,Product2,2019-03-10,15181926.0,Real,Prophet Base
Competidor5,Product2,2019-03-17,14724554.0,Real,Prophet Base
Competidor5,Product2,2019-03-24,13155203.0,Real,Prophet Base
Competidor5,Product2,2019-03-31,13811339.0,Real,Prophet Base
Competidor5,Product2,2019-04-07,14409815.0,Real,Prophet Base
Competidor5,Product2,2019-04-14,14982478.0,Real,Prophet Base
Competidor5,Product2,2019-04-21,14898550.0,Real,Prophet Base
Competidor5,Product2,2019-04-28,13112259.0,Real,Prophet Base
Competidor5,Product2,2019-05-05,14238175.0,Real,Prophet Base
Competidor5,Product2,2019-05-12,14919475.0,Real,Prophet Base
Competidor5,Product2,2019-05-19,15069708.0,Real,Prophet Base
Competidor5,Product2,2019-05-26,13734747.0,Real,Prophet Base
Competidor5,Product2,2019-06-02,14234121.0,Real,Prophet Base
Competidor5,Product2,2019-06-09,15289538.0,Real,Prophet Base
Competidor5,Product2,2019-06-16,14727138.0,Real,Prophet Base
Competidor5,Product2,2019-06-23,13942963.0,Real,Prophet Base
Competidor5,Product2,2019-06-30,13668803.0,Real,Prophet Base
Competidor5,Product2,2019-07-07,15857785.0,Real,Prophet Base
Competidor5,Product2,2019-07-14,13131792.0,Real,Prophet Base
Competidor5,Product2,2019-07-21,13424197.0,Real,Prophet Base
Competidor5,Product2,2019-07-28,13891378.0,Real,Prophet Base
Competidor5,Product2,2019-08-04,14264873.0,Real,Prophet Base
Competidor5,Product2,2019-08-11,14810017.0,Real,Prophet Base
Competidor5,Product2,2019-08-18,14551114.0,Real,Prophet Base
Competidor5,Product2,2019-08-25,12904530.0,Real,Prophet Base
Competidor5,Product2,2019-09-01,14236523.0,Real,Prophet Base
Competidor5,Product2,2019-09-08,14348603.0,Real,Prophet Base
Competidor5,Product2,2019-09-15,14750368.0,Real,Prophet Base
Competidor5,Product2,2019-09-22,12894956.0,Real,Prophet Base
Competidor5,Product2,2019-09-29,13276141.0,Real,Prophet Base
Competidor5,Product2,2019-10-06,14580834.0,Real,Prophet Base
Competidor5,Product2,2019-10-13,15223206.2,Real,Prophet Base
Competidor5,Product2,2019-10-20,14632057.0,Real,Prophet Base
Competidor5,Product2,2019-10-27,12491882.0,Real,Prophet Base
Competidor5,Product2,2019-11-03,13366446.0,Real,Prophet Base
Competidor5,Product2,2019-11-10,14084838.0,Real,Prophet Base
Competidor5,Product2,2019-11-17,14182331.0,Real,Prophet Base
Competidor5,Product2,2019-11-24,12563363.0,Real,Prophet Base
Competidor5,Product2,2019-12-01,13260554.0,Real,Prophet Base
Competidor5,Product2,2019-12-08,14266379.0,Real,Prophet Base
Competidor5,Product2,2019-12-15,14273955.0,Real,Prophet Base
Competidor5,Product2,2019-12-22,12266166.0,Real,Prophet Base
Competidor5,Product2,2019-12-29,11686546.0,Real,Prophet Base
Competidor5,Product2,2020-01-05,12613644.0,Real,Prophet Base
Competidor5,Product2,2020-01-12,12942803.0,Real,Prophet Base
Competidor5,Product2,2020-01-19,14166348.0,Real,Prophet Base
Competidor5,Product2,2020-01-26,11843108.0,Real,Prophet Base
Competidor5,Product2,2020-02-02,13026938.0,Real,Prophet Base
Competidor5,Product2,2020-02-09,13512065.0,Real,Prophet Base
Competidor5,Product2,2020-02-16,13797391.0,Real,Prophet Base
Competidor5,Product2,2020-02-23,11994771.0,Real,Prophet Base
Competidor5,Product2,2020-03-01,13157141.0,Real,Prophet Base
Competidor5,Product2,2020-03-08,14699745.0,Real,Prophet Base
Competidor5,Product2,2020-03-15,14658737.0,Real,Prophet Base
Competidor5,Product2,2020-03-22,14965689.0,Real,Prophet Base
Competidor5,Product2,2020-03-29,15238644.0,Real,Prophet Base
Competidor5,Product2,2020-04-05,13746562.0,Real,Prophet Base
Competidor5,Product2,2020-04-12,14511210.0,Real,Prophet Base
Competidor5,Product2,2020-04-19,14213170.0,Real,Prophet Base
Competidor5,Product2,2020-04-26,12728732.0,Real,Prophet Base
Competidor5,Product2,2020-05-03,14314264.0,Real,Prophet Base
Competidor5,Product2,2020-05-10,15419915.0,Real,Prophet Base
Competidor5,Product2,2020-05-17,15126753.0,Real,Prophet Base
Competidor5,Product2,2020-05-24,14165254.0,Real,Prophet Base
Competidor5,Product2,2020-05-31,14165254.0,Real,Prophet Base
Competidor5,Product2,2020-06-07,15920451.0,Real,Prophet Base
Competidor5,Product2,2020-06-14,16133136.0,Real,Prophet Base
Competidor5,Product2,2020-06-21,13960878.0,Real,Prophet Base
Competidor5,Product2,2020-06-28,14563210.0,Real,Prophet Base
Competidor5,Product2,2020-07-05,16004468.0,Real,Prophet Base
Competidor5,Product2,2020-07-12,15781919.0,Real,Prophet Base
Competidor5,Product2,2020-07-19,13400354.0,Real,Prophet Base
Competidor5,Product2,2020-07-26,14116428.0,Real,Prophet Base
Competidor5,Product2,2020-08-02,14671004.0,Real,Prophet Base
Competidor5,Product2,2020-08-09,15462307.0,Real,Prophet Base
Competidor5,Product2,2020-08-16,15359603.0,Real,Prophet Base
Competidor5,Product2,2020-08-23,13316671.0,Real,Prophet Base
Competidor5,Product2,2020-08-30,13316671.0,Real,Prophet Base
Competidor5,Product2,2020-09-06,15248398.0,Real,Prophet Base
Competidor5,Product2,2020-09-13,15069252.0,Real,Prophet Base
Competidor5,Product2,2020-09-20,12671008.0,Real,Prophet Base
Competidor5,Product2,2020-09-27,13573525.0,Real,Prophet Base
Competidor5,Product2,2020-10-04,14181991.0,Real,Prophet Base
Competidor5,Product2,2020-10-11,14646775.0,Real,Prophet Base
Competidor5,Product2,2020-10-18,14744600.0,Real,Prophet Base
Competidor5,Product2,2020-10-25,12772044.0,Real,Prophet Base
Competidor5,Product2,2020-11-01,13209555.0,Real,Prophet Base
Competidor5,Product2,2020-11-08,14193719.0,Real,Prophet Base
Competidor5,Product2,2020-11-15,15309112.0,Real,Prophet Base
Competidor5,Product2,2020-11-22,13194395.0,Real,Prophet Base
Competidor5,Product2,2020-11-29,13194395.0,Real,Prophet Base
Competidor5,Product2,2020-12-06,13269296.0,Real,Prophet Base
Competidor5,Product2,2020-12-13,13526735.0,Real,Prophet Base
Competidor5,Product2,2020-12-20,13238199.0,Real,Prophet Base
Competidor5,Product2,2020-12-27,12234692.0,Real,Prophet Base
Competidor5,Product2,2021-01-03,12756777.0,Real,Prophet Base
Competidor5,Product2,2021-01-10,13759975.0,Real,Prophet Base
Competidor5,Product2,2021-01-17,14298125.0,Real,Prophet Base
Competidor5,Product2,2021-01-24,11721062.0,Real,Prophet Base
Competidor5,Product2,2021-01-31,11721062.0,Real,Prophet Base
Competidor5,Product2,2021-02-07,13526494.0,Real,Prophet Base
Competidor5,Product2,2021-02-14,13441686.0,Real,Prophet Base
Competidor5,Product2,2021-02-21,10458015.0,Real,Prophet Base
Competidor5,Product2,2021-02-28,12959036.0,Real,Prophet Base
Competidor5,Product2,2021-03-07,14529700.0,Real,Prophet Base
Competidor5,Product2,2021-03-14,14276962.0,Real,Prophet Base
Competidor5,Product2,2021-03-21,12911313.0,Real,Prophet Base
Competidor5,Product2,2021-03-28,13617776.0,Real,Prophet Base
Competidor5,Product2,2021-04-04,13951498.5,Real,Prophet Base
Competidor5,Product2,2021-04-11,16054817.0,Real,Prophet Base
Competidor5,Product2,2021-04-18,14657176.0,Real,Prophet Base
Competidor5,Product2,2021-04-25,14297202.9,Real,Prophet Base
Competidor5,Product2,2021-05-02,14297202.9,Real,Prophet Base
Competidor5,Product2,2021-05-09,15776757.0,Real,Prophet Base
Competidor5,Product2,2021-05-16,14158384.0,Real,Prophet Base
Competidor5,Product2,2021-05-23,12468976.0,Real,Prophet Base
Competidor5,Product2,2021-05-30,13999456.0,Real,Prophet Base
Competidor5,Product2,2021-06-06,15389566.0,Real,Prophet Base
Competidor5,Product2,2021-06-13,14344985.0,Real,Prophet Base
Competidor5,Product2,2021-06-20,12361188.0,Real,Prophet Base
Competidor5,Product2,2021-06-27,12934410.0,Real,Prophet Base
Competidor5,Product2,2021-07-04,13494460.0,Real,Prophet Base
Competidor5,Product2,2021-07-11,14200563.0,Real,Prophet Base
Competidor5,Product2,2021-07-18,13306987.5,Real,Prophet Base
Competidor5,Product2,2021-07-25,13051168.0,Real,Prophet Base
Competidor5,Product2,2021-08-01,13051168.0,Real,Prophet Base
Competidor5,Product2,2021-08-08,14180921.0,Real,Prophet Base
Competidor5,Product2,2021-08-15,13067076.0,Real,Prophet Base
Competidor5,Product2,2021-08-22,12528218.0,Real,Prophet Base
Competidor5,Product2,2021-08-29,13331367.7,Real,Prophet Base
Competidor5,Product2,2021-09-05,14238404.3,Real,Prophet Base
Competidor5,Product2,2021-09-12,12818545.0,Real,Prophet Base
Competidor5,Product2,2021-09-19,12279029.0,Real,Prophet Base
Competidor5,Product2,2021-09-26,12478978.0,Real,Prophet Base
Competidor5,Product2,2021-10-03,12478978.0,Real,Prophet Base
Competidor5,Product2,2021-10-10,13862703.0,Real,Prophet Base
Competidor5,Product2,2021-10-17,13171356.0,Real,Prophet Base
Competidor5,Product2,2021-10-24,12229921.0,Real,Prophet Base
Competidor5,Product2,2021-10-31,13210266.0,Real,Prophet Base
Competidor5,Product2,2021-11-07,13531973.0,Real,Prophet Base
Competidor5,Product2,2021-11-14,12118513.0,Real,Prophet Base
Competidor5,Product2,2021-11-21,12290192.0,Real,Prophet Base
Competidor5,Product2,2021-11-28,12013689.8,Real,Prophet Base
Competidor5,Product2,2021-12-05,13680348.7,Real,Prophet Base
Competidor5,Product2,2021-12-12,12216544.5,Real,Prophet Base
Competidor5,Product2,2021-12-19,11817668.6,Real,Prophet Base
Competidor5,Product2,2021-12-26,11741815.0,Real,Prophet Base
Competidor5,Product2,2022-01-02,11741815.0,Real,Prophet Base
Competidor5,Product2,2022-01-09,12282119.1,Real,Prophet Base
Competidor5,Product2,2022-01-16,12067208.0,Real,Prophet Base
Competidor5,Product2,2022-01-23,10735466.6,Real,Prophet Base
Competidor5,Product2,2022-01-30,10862082.6,Real,Prophet Base
Competidor5,Product2,2022-02-06,11512849.3,Real,Prophet Base
Competidor5,Product2,2022-02-13,11841966.0,Real,Prophet Base
Competidor5,Product2,2022-02-20,11738377.0,Real,Prophet Base
Competidor5,Product2,2022-02-27,12219523.5,Real,Prophet Base
Competidor5,Product2,2022-03-06,13108695.4,Real,Prophet Base
Competidor5,Product2,2022-03-13,12160080.0,Real,Prophet Base
Competidor5,Product2,2022-03-20,11555519.0,Real,Prophet Base
Competidor5,Product2,2022-03-27,12059225.0,Real,Prophet Base
Competidor5,Product2,2022-04-03,13129738.1,Real,Prophet Base
Competidor5,Product2,2022-04-10,13750729.0,Real,Prophet Base
Competidor5,Product2,2022-04-17,11745334.3,Real,Prophet Base
Competidor5,Product2,2022-04-24,11694785.2,Real,Prophet Base
Competidor5,Product2,2022-05-01,11694785.2,Real,Prophet Base
Competidor5,Product2,2022-05-08,13166704.1,Real,Prophet Base
Competidor5,Product2,2022-05-15,12977336.535455769,Pronóstico,Prophet Base
Competidor5,Product2,2022-05-22,12920780.935999323,Pronóstico,Prophet Base
Competidor5,Product2,2022-05-29,12632495.424343837,Pronóstico,Prophet Base
Competidor5,Product2,2022-06-05,12272802.306538828,Pronóstico,Prophet Base
Competidor5,Product2,2022-06-12,12008222.58739366,Pronóstico,Prophet Base
Competidor5,Product2,2022-06-19,11889426.472981343,Pronóstico,Prophet Base
Competidor5,Product2,2022-06-26,11885613.441355499,Pronóstico,Prophet Base
Competidor5,Product2,2022-07-03,11965383.609739728,Pronóstico,Prophet Base
Competidor5,Product2,2022-07-10,12095137.554176785,Pronóstico,Prophet Base
Competidor5,Product2,2022-07-17,12190053.036147382,Pronóstico,Prophet Base
Competidor5,Product2,2022-07-24,12147086.781316947,Pronóstico,Prophet Base
Competidor5,Product2,2022-07-31,11970471.518476512,Pronóstico,Prophet Base
Competidor5,Product2,2022-08-07,11832268.31681162,Pronóstico,Prophet Base
Competidor5,Product2,2022-08-14,11944596.233637303,Pronóstico,Prophet Base
Competidor5,Product2,2022-08-21,12345374.475102132,Pronóstico,Prophet Base
Competidor5,Product2,2022-08-28,12835142.699886998,Pronóstico,Prophet Base
Competidor5,Product2,2022-09-04,13155140.597791102,Pronóstico,Prophet Base
Competidor5,Product2,2022-09-11,13223692.240621265,Pronóstico,Prophet Base
Competidor5,Product2,2022-09-18,13177553.714802653,Pronóstico,Prophet Base
Competidor5,Product2,2022-09-25,13188786.100948498,Pronóstico,Prophet Base
Competidor5,Product2,2022-10-02,13279772.447871579,Pronóstico,Prophet Base
Competidor5,Product2,2022-10-09,13340519.532435864,Pronóstico,Prophet Base
Competidor5,Product2,2022-10-16,13298038.468222458,Pronóstico,Prophet Base
Competidor5,Product2,2022-10-23,13214783.063102629,Pronóstico,Prophet Base
Competidor5,Product2,2022-10-30,13203586.418452486,Pronóstico,Prophet Base
Competidor6,Product1,2019-01-06,49876275.5,Real,Prophet Base
Competidor6,Product1,2019-01-13,53622682.9,Real,Prophet Base
Competidor6,Product1,2019-01-20,50414639.8,Real,Prophet Base
Competidor6,Product1,2019-01-27,52815638.9,Real,Prophet Base
Competidor6,Product1,2019-02-03,49815094.46,Real,Prophet Base
Competidor6,Product1,2019-02-10,57351965.2,Real,Prophet Base
Competidor6,Product1,2019-02-17,50571870.0,Real,Prophet Base
Competidor6,Product1,2019-02-24,54164551.86,Real,Prophet Base
Competidor6,Product1,2019-03-03,51087574.5,Real,Prophet Base
Competidor6,Product1,2019-03-10,57639866.0,Real,Prophet Base
Competidor6,Product1,2019-03-17,53957728.5,Real,Prophet Base
Competidor6,Product1,2019-03-24,56021712.11,Real,Prophet Base
Competidor6,Product1,2019-03-31,52024152.0,Real,Prophet Base
Competidor6,Product1,2019-04-07,56563809.04,Real,Prophet Base
Competidor6,Product1,2019-04-14,54247380.0,Real,Prophet Base
Competidor6,Product1,2019-04-21,57263858.5,Real,Prophet Base
Competidor6,Product1,2019-04-28,54101859.0,Real,Prophet Base
Competidor6,Product1,2019-05-05,56755861.0,Real,Prophet Base
Competidor6,Product1,2019-05-12,55395836.75,Real,Prophet Base
Competidor6,Product1,2019-05-19,58865349.5,Real,Prophet Base
Competidor6,Product1,2019-05-26,57791980.5,Real,Prophet Base
Competidor6,Product1,2019-06-02,55976791.0,Real,Prophet Base
Competidor6,Product1,2019-06-09,57703548.0,Real,Prophet Base
Competidor6,Product1,2019-06-16,56003546.5,Real,Prophet Base
Competidor6,Product1,2019-06-23,54270275.5,Real,Prophet Base
Competidor6,Product1,2019-06-30,57761624.25,Real,Prophet Base
Competidor6,Product1,2019-07-07,57144007.0,Real,Prophet Base
Competidor6,Product1,2019-07-14,55104026.5,Real,Prophet Base
Competidor6,Product1,2019-07-21,53691659.75,Real,Prophet Base
Competidor6,Product1,2019-07-28,57612705.0,Real,Prophet Base
Competidor6,Product1,2019-08-04,53093077.5,Real,Prophet Base
Competidor6,Product1,2019-08-11,57780674.0,Real,Prophet Base
Competidor6,Product1,2019-08-18,53886768.5,Real,Prophet Base
Competidor6,Product1,2019-08-25,56047124.5,Real,Prophet Base
Competidor6,Product1,2019-09-01,54931008.3,Real,Prophet Base
Competidor6,Product1,2019-09-08,55373625.04,Real,Prophet Base
Competidor6,Product1,2019-09-15,53811900.0,Real,Prophet Base
Competidor6,Product1,2019-09-22,56637382.9,Real,Prophet Base
Competidor6,Product1,2019-09-29,51666276.9,Real,Prophet Base
Competidor6,Product1,2019-10-06,56911009.7,Real,Prophet Base
Competidor6,Product1,2019-10-13,55256096.2,Real,Prophet Base
Competidor6,Product1,2019-10-20,55652870.8,Real,Prophet Base
Competidor6,Product1,2019-10-27,52035463.2,Real,Prophet Base
Competidor6,Product1,2019-11-03,53635273.9,Real,Prophet Base
Competidor6,Product1,2019-11-10,52432837.61,Real,Prophet Base
Competidor6,Product1,2019-11-17,54499494.3,Real,Prophet Base
Competidor6,Product1,2019-11-24,50951701.2,Real,Prophet Base
Competidor6,Product1,2019-12-01,51121406.0,Real,Prophet Base
Competidor6,Product1,2019-12-08,52473459.8,Real,Prophet Base
Competidor6,Product1,2019-12-15,54071224.15,Real,Prophet Base
Competidor6,Product1,2019-12-22,52823597.5,Real,Prophet Base
Competidor6,Product1,2019-12-29,48928672.45,Real,Prophet Base
Competidor6,Product1,2020-01-05,49271962.75,Real,Prophet Base
Competidor6,Product1,2020-01-12,52769594.8,Real,Prophet Base
Competidor6,Product1,2020-01-19,49612214.64,Real,Prophet Base
Competidor6,Product1,2020-01-26,51781580.1,Real,Prophet Base
Competidor6,Product1,2020-02-02,48443169.1,Real,Prophet Base
Competidor6,Product1,2020-02-09,53525263.76,Real,Prophet Base
Competidor6,Product1,2020-02-16,50259619.16,Real,Prophet Base
Competidor6,Product1,2020-02-23,53278286.92,Real,Prophet Base
Competidor6,Product1,2020-03-01,49553012.46,Real,Prophet Base
Competidor6,Product1,2020-03-08,55727650.9,Real,Prophet Base
Competidor6,Product1,2020-03-15,52797466.9,Real,Prophet Base
Competidor6,Product1,2020-03-22,65856019.7,Real,Prophet Base
Competidor6,Product1,2020-03-29,58682403.9,Real,Prophet Base
Competidor6,Product1,2020-04-05,53035651.75,Real,Prophet Base
Competidor6,Product1,2020-04-12,51754285.3,Real,Prophet Base
Competidor6,Product1,2020-04-19,53934398.76,Real,Prophet Base
Competidor6,Product1,2020-04-26,52418371.9,Real,Prophet Base
Competidor6,Product1,2020-05-03,55918091.7,Real,Prophet Base
Competidor6,Product1,2020-05-10,55402274.5,Real,Prophet Base
Competidor6,Product1,2020-05-17,57788071.7,Real,Prophet Base
Competidor6,Product1,2020-05-24,57584753.9,Real,Prophet Base
Competidor6,Product1,2020-05-31,57584753.9,Real,Prophet Base
Competidor6,Product1,2020-06-07,58306295.0,Real,Prophet Base
Competidor6,Product1,2020-06-14,60361665.1,Real,Prophet Base
Competidor6,Product1,2020-06-21,56348194.4,Real,Prophet Base
Competidor6,Product1,2020-06-28,57465390.7,Real,Prophet Base
Competidor6,Product1,2020-07-05,59176133.2,Real,Prophet Base
Competidor6,Product1,2020-07-12,59217144.4,Real,Prophet Base
Competidor6,Product1,2020-07-19,53692334.0,Real,Prophet Base
Competidor6,Product1,2020-07-26,57400979.2,Real,Prophet Base
Competidor6,Product1,2020-08-02,55040708.3,Real,Prophet Base
Competidor6,Product1,2020-08-09,58771026.66,Real,Prophet Base
Competidor6,Product1,2020-08-16,56653953.5,Real,Prophet Base
Competidor6,Product1,2020-08-23,58333124.4,Real,Prophet Base
Competidor6,Product1,2020-08-30,58333124.4,Real,Prophet Base
Competidor6,Product1,2020-09-06,58546392.4,Real,Prophet Base
Competidor6,Product1,2020-09-13,55045732.7,Real,Prophet Base
Competidor6,Product1,2020-09-20,55030636.5,Real,Prophet Base
Competidor6,Product1,2020-09-27,51823999.1,Real,Prophet Base
Competidor6,Product1,2020-10-04,55447011.0,Real,Prophet Base
Competidor6,Product1,2020-10-11,52860427.7,Real,Prophet Base
Competidor6,Product1,2020-10-18,56802246.2,Real,Prophet Base
Competidor6,Product1,2020-10-25,52121264.7,Real,Prophet Base
Competidor6,Product1,2020-11-01,54725179.0,Real,Prophet Base
Competidor6,Product1,2020-11-08,53001958.2,Real,Prophet Base
Competidor6,Product1,2020-11-15,57433724.9,Real,Prophet Base
Competidor6,Product1,2020-11-22,53847124.6,Real,Prophet Base
Competidor6,Product1,2020-11-29,53847124.6,Real,Prophet Base
Competidor6,Product1,2020-12-06,51207343.8,Real,Prophet Base
Competidor6,Product1,2020-12-13,54148816.4,Real,Prophet Base
Competidor6,Product1,2020-12-20,52918846.5,Real,Prophet Base
Competidor6,Product1,2020-12-27,50476933.2,Real,Prophet Base
Competidor6,Product1,2021-01-03,47578229.8,Real,Prophet Base
Competidor6,Product1,2021-01-10,53365204.0,Real,Prophet Base
Competidor6,Product1,2021-01-17,51332075.4,Real,Prophet Base
Competidor6,Product1,2021-01-24,50593351.6,Real,Prophet Base
Competidor6,Product1,2021-01-31,50593351.6,Real,Prophet Base
Competidor6,Product1,2021-02-07,51174959.3,Real,Prophet Base
Competidor6,Product1,2021-02-14,51179722.2,Real,Prophet Base
Competidor6,Product1,2021-02-21,44368461.9,Real,Prophet Base
Competidor6,Product1,2021-02-28,52640113.4,Real,Prophet Base
Competidor6,Product1,2021-03-07,53767258.3,Real,Prophet Base
Competidor6,Product1,2021-03-14,53848015.9,Real,Prophet Base
Competidor6,Product1,2021-03-21,54387718.3,Real,Prophet Base
Competidor6,Product1,2021-03-28,53000161.0,Real,Prophet Base
